concessionaria,ano_do_pnv_snv,rodovia,sentido,latitude,longitude,km
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.176347,-48.695099,277.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.178141,-48.695325,278.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.179934,-48.69555,278.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.181728,-48.695767,278.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.183522,-48.695978,278.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.185316,-48.696193,278.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.187111,-48.696405,279.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.188906,-48.696614,279.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.1907,-48.696823,279.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.192496,-48.69702,279.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.194294,-48.697191,279.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.196093,-48.697349,280.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.197887,-48.697563,280.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.199681,-48.697781,280.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.201475,-48.697998,280.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.203269,-48.698216,280.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.205063,-48.698433,281.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.206857,-48.698651,281.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.20865,-48.69887,281.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.210438,-48.699145,281.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.212227,-48.699404,281.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.214018,-48.699653,282.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.215813,-48.69986,282.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.217608,-48.700068,282.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.219402,-48.70028,282.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.221197,-48.700493,282.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.222991,-48.700705,283.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.224786,-48.700917,283.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.22658,-48.70113,283.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.228374,-48.701345,283.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.230166,-48.70158,283.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.231959,-48.701806,284.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.233749,-48.701638,284.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.235462,-48.701002,284.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.237212,-48.700518,284.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.239004,-48.700285,284.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.240797,-48.700052,285.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.24259,-48.699826,285.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.244391,-48.699763,285.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.246179,-48.700007,285.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.247942,-48.700442,285.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.249695,-48.700922,286.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.251389,-48.701622,286.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.253052,-48.702411,286.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.254768,-48.703039,286.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.256495,-48.703627,286.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.258221,-48.70422,287.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.260004,-48.704445,287.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.261754,-48.704013,287.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.263393,-48.70316,287.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.26503,-48.702303,287.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.26671,-48.701565,288.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.268441,-48.700993,288.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.270211,-48.700596,288.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.271989,-48.700251,288.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.273768,-48.699915,288.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.275564,-48.699753,289.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.277352,-48.699984,289.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.279054,-48.700641,289.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.280685,-48.701514,289.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.282313,-48.702392,289.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.283942,-48.703269,290.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.285554,-48.704184,290.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.287078,-48.705271,290.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.288487,-48.706542,290.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.289857,-48.707868,290.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.291224,-48.709199,291.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.29259,-48.71053,291.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.293954,-48.711865,291.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.295323,-48.713192,291.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.296693,-48.714519,291.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.298058,-48.715852,292.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.299429,-48.717178,292.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.300795,-48.718509,292.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.302287,-48.719637,292.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.303989,-48.720309,292.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.305708,-48.720928,293.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.307427,-48.721548,293.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.309145,-48.722171,293.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.310863,-48.722793,293.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.312568,-48.723457,293.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.314198,-48.724329,294.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.315818,-48.725228,294.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.317432,-48.726138,294.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.319047,-48.727048,294.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.320663,-48.727954,294.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.32228,-48.728859,295.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.323896,-48.729767,295.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.325511,-48.730675,295.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.327179,-48.73145,295.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.328903,-48.732042,295.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.330679,-48.732398,296.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.33248,-48.732507,296.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.334283,-48.732566,296.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.336087,-48.732629,296.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.33789,-48.732691,296.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.339694,-48.732734,297.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.341496,-48.732801,297.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.343256,-48.733227,297.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.34484,-48.734188,297.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.346247,-48.735465,297.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.347642,-48.736758,298.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.349038,-48.73805,298.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.350433,-48.739343,298.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.351828,-48.740636,298.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.353224,-48.74193,298.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.354619,-48.743223,299.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.356018,-48.74451,299.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.357403,-48.745818,299.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.35879,-48.747123,299.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.360181,-48.748421,299.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.361573,-48.749719,300.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.362964,-48.751018,300.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.364356,-48.752316,300.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.365747,-48.753615,300.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.367137,-48.754916,300.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.368527,-48.756216,301.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.369917,-48.757517,301.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.371307,-48.758818,301.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.372697,-48.760119,301.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.374086,-48.76142,301.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.375476,-48.762721,302.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.376866,-48.764022,302.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.378256,-48.765323,302.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.379646,-48.766623,302.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.381039,-48.767919,302.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.382429,-48.76922,303.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.383816,-48.770525,303.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.385203,-48.77183,303.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.386601,-48.77312,303.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.38799,-48.774422,303.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.389375,-48.775729,304.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.390765,-48.777031,304.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.392157,-48.778329,304.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.393548,-48.779627,304.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.39494,-48.780926,304.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.396331,-48.782225,305.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.397723,-48.783524,305.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.399115,-48.784823,305.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.400509,-48.786118,305.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.4019,-48.787418,305.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.403286,-48.788724,306.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.404681,-48.790018,306.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.406234,-48.791048,306.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.407925,-48.791756,306.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.409632,-48.792417,306.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.411338,-48.79308,307.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.413045,-48.793745,307.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.414748,-48.794418,307.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.41646,-48.795061,307.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.418127,-48.795837,307.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.419693,-48.796852,308.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.421253,-48.797875,308.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.422814,-48.798899,308.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424376,-48.799921,308.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425939,-48.800941,308.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427502,-48.801961,309.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429065,-48.80298,309.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.430628,-48.804,309.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.432189,-48.805024,309.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.433684,-48.806165,309.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.435103,-48.807426,310.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.436517,-48.808694,310.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.43793,-48.809963,310.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.439281,-48.811313,310.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.440271,-48.813011,310.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.44072,-48.814976,311.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.440826,-48.817013,311.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.440967,-48.819048,311.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.441096,-48.821084,311.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.441003,-48.823117,311.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.440523,-48.825084,312.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.439976,-48.827029,312.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.439436,-48.828977,312.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.438898,-48.830925,312.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.438342,-48.832867,312.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.437786,-48.834809,313.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.43723,-48.836751,313.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.436676,-48.838694,313.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.4361,-48.840628,313.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.435374,-48.842495,313.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.434486,-48.84427,314.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.433445,-48.845936,314.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.432264,-48.847479,314.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.43095,-48.848876,314.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429524,-48.850126,314.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428083,-48.851353,315.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426656,-48.852602,315.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425509,-48.854154,315.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425119,-48.856122,315.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425645,-48.858057,315.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426395,-48.859912,316.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426713,-48.861913,316.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426849,-48.863945,316.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427495,-48.86584,316.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428397,-48.867606,316.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429154,-48.869459,317.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429809,-48.871359,317.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.430123,-48.873364,317.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.430047,-48.875399,317.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429595,-48.877371,317.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428949,-48.879276,318.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42831,-48.881185,318.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427677,-48.883097,318.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427066,-48.885017,318.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426616,-48.886993,318.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426177,-48.888973,319.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425679,-48.890934,319.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425202,-48.892903,319.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424747,-48.894877,319.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424498,-48.896897,319.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424538,-48.898936,320.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424729,-48.900964,320.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425173,-48.90294,320.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425747,-48.904876,320.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42632,-48.906811,320.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42689,-48.908748,321.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427459,-48.910685,321.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428035,-48.912619,321.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42861,-48.914554,321.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429161,-48.916498,321.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429421,-48.918512,322.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42927,-48.920543,322.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429004,-48.922562,322.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428571,-48.924541,322.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.42783,-48.926401,322.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427002,-48.928215,323.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426177,-48.93003,323.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425415,-48.931879,323.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424996,-48.933859,323.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424736,-48.935879,323.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424486,-48.9379,324.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.4245,-48.939937,324.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.424902,-48.941922,324.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.425687,-48.943755,324.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.426656,-48.945476,324.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.427613,-48.947207,325.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.428586,-48.948925,325.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.429552,-48.950649,325.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.430512,-48.952378,325.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.431483,-48.954098,325.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.43254,-48.955751,326.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.433773,-48.957238,326.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.435147,-48.95856,326.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.436556,-48.959836,326.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.437958,-48.96112,326.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.439395,-48.962355,327.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.440891,-48.963495,327.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.442371,-48.964664,327.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.443863,-48.965811,327.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.445291,-48.967057,327.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.446733,-48.968281,328.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.448245,-48.969395,328.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.449587,-48.970754,328.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.450764,-48.972301,328.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.451942,-48.973847,328.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.452922,-48.975559,329.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.453842,-48.977315,329.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.454704,-48.979109,329.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.455567,-48.980902,329.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.456442,-48.982688,329.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.457315,-48.984475,330.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.458187,-48.986262,330.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.459082,-48.988033,330.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.460199,-48.989631,330.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.46159,-48.990923,330.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.463059,-48.99211,331.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.464376,-48.993497,331.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.465474,-48.995116,331.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.466527,-48.996774,331.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.467293,-48.998619,331.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.467709,-49.000602,332.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.467759,-49.002639,332.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.46752,-49.004662,332.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.467369,-49.006694,332.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.467631,-49.008709,332.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.468184,-49.010653,333.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.468753,-49.012591,333.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.469318,-49.01453,333.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.469887,-49.016468,333.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.470457,-49.018405,333.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.471124,-49.020301,334.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.471987,-49.022093,334.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.472912,-49.023846,334.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.473886,-49.025565,334.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.474905,-49.02725,334.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.475926,-49.028934,335.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.476947,-49.030618,335.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.477979,-49.032293,335.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.479292,-49.033658,335.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.48098,-49.03438,335.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.482664,-49.035112,336.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.484331,-49.035879,336.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.485718,-49.037185,336.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.487183,-49.038348,336.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.488968,-49.038565,336.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.490731,-49.038848,337.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.492099,-49.040168,337.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.493368,-49.04162,337.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.494664,-49.043039,337.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.496204,-49.044096,337.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.497844,-49.044948,338.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.499471,-49.045832,338.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.501101,-49.046708,338.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.502744,-49.047553,338.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.504386,-49.048399,338.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.506041,-49.049213,339.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.507762,-49.049827,339.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.509484,-49.050437,339.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.511202,-49.05106,339.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.512919,-49.051689,339.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.514636,-49.052318,340.0
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.516353,-49.052946,340.2
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.518073,-49.053565,340.4
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.519793,-49.054183,340.6
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.521508,-49.054819,340.8
VIA COSTEIRA,2020,BR-101/SC,Decrescente,-28.523228,-49.055436,341.0
