concessionaria;ano_do_pnv_snv;uf;rodovia;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;235,800;-25,182112;-50,711528;235,205;-25,184620;-50,706374
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;237,970;-25,183061;-50,730751;236,000;-25,181190;-50,713159
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;239,390;-25,190403;-50,740933;238,750;-25,188719;-50,734975
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;240,500;-25,192794;-50,751611;239,630;-25,190864;-50,743542
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;234,580;-25,185946;-50,700833;232,448;-25,183414;-50,680318
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;230,380;-25,179116;-50,660466;227,820;-25,173224;-50,636039
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;232,000;-25,182435;-50,675953;230,690;-25,179655;-50,663528
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;227,366;-25,172514;-50,632971;225,575;-25,175798;-50,616211
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;221,360;-25,174915;-50,577538;221,000;-25,173341;-50,574691
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;224,950;-25,176546;-50,610168;223,728;-25,179646;-50,598714
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;220,476;-25,171055;-50,570599;217,120;-25,157435;-50,544961
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;214,434;-25,154905;-50,520082;211,070;-25,147068;-50,490329
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;214,642;-25,154205;-50,522043;215,230;-25,152918;-50,526748
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;210,560;-25,144153;-50,486363;209,680;-25,139067;-50,479603
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;208,370;-25,132816;-50,468680;207,595;-25,129973;-50,461644
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;209,300;-25,136920;-50,476749;208,735;-25,134145;-50,471960
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;207,250;-25,128729;-50,458536;204,920;-25,123982;-50,438919
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;204,320;-25,119354;-50,435780;203,925;-25,116300;-50,433741
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;202,960;-25,109036;-50,428798;202,400;-25,104844;-50,425746
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;201,380;-25,097509;-50,419460;200,960;-25,094481;-50,416947
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;200,340;-25,089841;-50,413276;199,658;-25,084986;-50,409356
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;198,570;-25,078336;-50,401370;196,000;-25,079641;-50,382068
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;194,883;-25,078956;-50,370950;194,300;-25,077865;-50,365546
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;193,500;-25,072105;-50,360757;192,525;-25,066187;-50,353523
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;188,000;-25,052667;-50,316862;183,825;-25,041117;-50,280794
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;188,880;-25,053982;-50,325058;188,380;-25,052316;-50,320563
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;191,745;-25,061148;-50,348360;189,200;-25,055509;-50,327888
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;282,550;-25,281407;-51,115029;281,000;-25,272876;-51,103236
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;278,120;-25,258753;-51,079834;275,480;-25,250329;-51,056304
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;279,510;-25,264901;-51,091667;278,484;-25,259904;-51,083209
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;280,555;-25,270617;-51,099948;279,870;-25,266896;-51,094558
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;275,000;-25,248129;-51,052184;272,720;-25,235168;-51,037319
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;271,000;-25,223129;-51,025721;269,500;-25,216391;-51,013709
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;272,200;-25,231362;-51,034321;271,335;-25,225317;-51,028182
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;269,220;-25,214810;-51,011479;268,800;-25,212406;-51,008277
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;268,520;-25,210765;-51,006114;265,770;-25,202168;-50,981363
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;223,290;-25,181706;-50,595078;222,000;-25,178146;-50,583438
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;216,690;-25,156925;-50,540579;216,455;-25,156273;-50,538296
VIA ARAUCÁRIA;2019;PR;BR-373;Principal;Decrescente;Nordeste;Ativo;;284,132;-25,292061;-51,128447;283,113;-25,285616;-51,118991
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;193,350;-25,734929;-49,710394;193,960;-25,740030;-49,710499
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;191,640;-25,727272;-49,700431;192,910;-25,731113;-49,709305
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;190,450;-25,718763;-49,693005;191,210;-25,723744;-49,698794
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;194,710;-25,744736;-49,715891;194,950;-25,746517;-49,717888
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;195,340;-25,748868;-49,720567;197,650;-25,762968;-49,736691
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;185,435;-25,717834;-49,645641;186,370;-25,718015;-49,654507
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;186,690;-25,719043;-49,657503;187,000;-25,719507;-49,660651
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;187,300;-25,719334;-49,663727;188,350;-25,718773;-49,673557
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;188,670;-25,718590;-49,676740;188,820;-25,718305;-49,678691
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;189,130;-25,717270;-49,681490;189,930;-25,716760;-49,688352
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;183,910;-25,714078;-49,631041;184,855;-25,716797;-49,640394
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;169,000;-25,668046;-49,502822;170,372;-25,674144;-49,513709
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;173,080;-25,686571;-49,536604;176,300;-25,696222;-49,565969
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;164,200;-25,639292;-49,469516;164,470;-25,641248;-49,471009
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;160,180;-25,618459;-49,437718;162,260;-25,628264;-49,455248
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;162,830;-25,632165;-49,458673;163,220;-25,634476;-49,461495
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;163,500;-25,635457;-49,464071;163,930;-25,637320;-49,467851
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;165,316;-25,647437;-49,475717;165,465;-25,648507;-49,476529
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;166,290;-25,654754;-49,481286;166,720;-25,658038;-49,484387
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;167,300;-25,660766;-49,489226;168,540;-25,667895;-49,498446
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;176,515;-25,697169;-49,567909;183,243;-25,713705;-49,625201
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Crescente;Sudoeste;Ativo;;156,760;-25,599112;-49,417723;159,616;-25,617271;-49,432276
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;160,070;-25,618218;-49,436640;156,760;-25,599112;-49,417723
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;176,515;-25,697169;-49,567909;174,300;-25,691611;-49,546312
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;178,000;-25,702943;-49,579203;177,270;-25,698011;-49,569592
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;179,000;-25,705644;-49,589787;178,195;-25,702895;-49,581160
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;183,550;-25,713893;-49,628272;179,195;-25,706726;-49,591312
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;168,840;-25,668024;-49,501424;167,564;-25,662052;-49,491481
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;167,000;-25,659345;-49,486692;166,620;-25,657178;-49,483238
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;163,500;-25,635457;-49,464071;160,430;-25,618988;-49,440091
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;164,200;-25,639292;-49,469516;163,810;-25,636663;-49,466939
VIA ARAUCÁRIA;2019;PR;BR-476;Principal;Decrescente;Nordeste;Ativo;;164,750;-25,643224;-49,472517;164,420;-25,640902;-49,470743
