concessionaria;ano_do_pnv_snv;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude
MSVIA;2014;BR-163;MS;565,387;Bandeirantes;Principal;Crescente;Ativo;;-19,807812;-54,371
MSVIA;2014;BR-163;MS;566,722;Bandeirantes;Principal;Crescente;Ativo;;-19,791495;-54,367
MSVIA;2014;BR-163;MS;568,863;Bandeirantes;Principal;Crescente;Ativo;;-19,768055;-54,361
MSVIA;2014;BR-163;MS;570,608;Bandeirantes;Principal;Crescente;Ativo;;-19,756347;-54,358
MSVIA;2014;BR-163;MS;572,782;Bandeirantes;Principal;Crescente;Ativo;;-19,737595;-54,353
MSVIA;2014;BR-163;MS;574,732;Bandeirantes;Principal;Crescente;Ativo;;-19,722008;-54,351
MSVIA;2014;BR-163;MS;576,796;Bandeirantes;Principal;Crescente;Ativo;;-19,702390;-54,351
MSVIA;2014;BR-163;MS;578,154;Bandeirantes;Principal;Crescente;Ativo;;-19,684795;-54,350
MSVIA;2014;BR-163;MS;579,171;Bandeirantes;Principal;Crescente;Ativo;;-19,666175;-54,350
MSVIA;2014;BR-163;MS;581,139;Bandeirantes;Principal;Crescente;Ativo;;-19,655390;-54,355
MSVIA;2014;BR-163;MS;583,117;Bandeirantes;Principal;Crescente;Ativo;;-19,647862;-54,361
MSVIA;2014;BR-163;MS;584,276;Bandeirantes;Principal;Crescente;Ativo;;-19,633264;-54,372
MSVIA;2014;BR-163;MS;586,356;Bandeirantes;Principal;Crescente;Ativo;;-19,618604;-54,382
MSVIA;2014;BR-163;MS;587,888;Camapuã;Principal;Crescente;Ativo;;-19,610006;-54,389
MSVIA;2014;BR-163;MS;589,089;Camapuã;Principal;Crescente;Ativo;;-19,594581;-54,400
MSVIA;2014;BR-163;MS;591,646;Camapuã;Principal;Crescente;Ativo;;-19,582867;-54,408
MSVIA;2014;BR-163;MS;593,615;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,575669;-54,414
MSVIA;2014;BR-163;MS;595,585;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,555627;-54,429
MSVIA;2014;BR-163;MS;597,561;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,542403;-54,441
MSVIA;2014;BR-163;MS;599,560;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,532068;-54,456
MSVIA;2014;BR-163;MS;600,567;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,517617;-54,467
MSVIA;2014;BR-163;MS;602,657;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,501942;-54,477
MSVIA;2014;BR-163;MS;604,691;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,493826;-54,481
MSVIA;2014;BR-163;MS;606,830;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,478318;-54,492
MSVIA;2014;BR-163;MS;609,085;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,464912;-54,505
MSVIA;2014;BR-163;MS;611,827;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,451785;-54,520
MSVIA;2014;BR-163;MS;612,244;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,436709;-54,535
MSVIA;2014;BR-163;MS;614,105;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,421854;-54,549
MSVIA;2014;BR-163;MS;616,339;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,415388;-54,555
MSVIA;2014;BR-163;MS;618,302;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,401324;-54,564
MSVIA;2014;BR-163;MS;620,289;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,383898;-54,575
MSVIA;2014;BR-163;MS;622,370;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,368612;-54,584
MSVIA;2014;BR-163;MS;624,460;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,353043;-54,594
MSVIA;2014;BR-163;MS;626,756;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,336802;-54,604
MSVIA;2014;BR-163;MS;628,732;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,320503;-54,614
MSVIA;2014;BR-163;MS;630,809;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,303740;-54,627
MSVIA;2014;BR-163;MS;632,976;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,290096;-54,639
MSVIA;2014;BR-163;MS;635,038;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,276043;-54,652
MSVIA;2014;BR-163;MS;637,116;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,260217;-54,664
MSVIA;2014;BR-163;MS;639,087;São Gabriel do Oeste;Principal;Decrescente;Ativo;;-19,245046;-54,675
MSVIA;2014;BR-163;MS;640,990;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,231342;-54,688
MSVIA;2014;BR-163;MS;643,407;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,226770;-54,706
MSVIA;2014;BR-163;MS;645,528;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,220191;-54,725
MSVIA;2014;BR-163;MS;647,980;São Gabriel do Oeste;Principal;Crescente;Ativo;;-19,210369;-54,742
MSVIA;2014;BR-163;MS;650,033;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,192299;-54,748
MSVIA;2014;BR-163;MS;651,223;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,171382;-54,756
MSVIA;2014;BR-163;MS;652,108;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,153805;-54,762
MSVIA;2014;BR-163;MS;653,368;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,143230;-54,761
MSVIA;2014;BR-163;MS;654,735;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,135546;-54,759
MSVIA;2014;BR-163;MS;656,497;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,124586;-54,755
MSVIA;2014;BR-163;MS;656,856;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,112594;-54,757
MSVIA;2014;BR-163;MS;657,841;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,104196;-54,771
MSVIA;2014;BR-163;MS;658,211;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,100730;-54,773
MSVIA;2014;BR-163;MS;659,196;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,089643;-54,776
MSVIA;2014;BR-163;MS;660,299;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-19,084492;-54,784
MSVIA;2014;BR-163;MS;661,401;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,077031;-54,791
MSVIA;2014;BR-163;MS;662,357;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,067331;-54,792
MSVIA;2014;BR-163;MS;664,152;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,060218;-54,797
MSVIA;2014;BR-163;MS;666,062;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,047841;-54,808
MSVIA;2014;BR-163;MS;667,886;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,033750;-54,818
MSVIA;2014;BR-163;MS;669,028;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,020694;-54,827
MSVIA;2014;BR-163;MS;670,188;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,010636;-54,827
MSVIA;2014;BR-163;MS;670,649;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-19,001825;-54,833
MSVIA;2014;BR-163;MS;671,638;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,997604;-54,834
MSVIA;2014;BR-163;MS;672,846;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,989873;-54,830
MSVIA;2014;BR-163;MS;673,595;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,980148;-54,825
MSVIA;2014;BR-163;MS;674,344;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,967636;-54,823
MSVIA;2014;BR-163;MS;675,876;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,955473;-54,830
MSVIA;2014;BR-163;MS;676,809;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,947155;-54,830
MSVIA;2014;BR-163;MS;677,166;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,944059;-54,830
MSVIA;2014;BR-163;MS;678,720;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,930208;-54,832
MSVIA;2014;BR-163;MS;679,929;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-18,920786;-54,838
MSVIA;2014;BR-163;MS;681,467;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-18,907199;-54,841
MSVIA;2014;BR-163;MS;683,260;Rio Verde de Mato Grosso;Principal;Decrescente;Ativo;;-18,891442;-54,845
MSVIA;2014;BR-163;MS;683,829;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,886208;-54,844
MSVIA;2014;BR-163;MS;684,877;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,879275;-54,837
MSVIA;2014;BR-163;MS;685,837;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,872694;-54,831
MSVIA;2014;BR-163;MS;687,438;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,860196;-54,824
MSVIA;2014;BR-163;MS;689,625;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,842225;-54,815
MSVIA;2014;BR-163;MS;691,956;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,822040;-54,817
MSVIA;2014;BR-163;MS;694,324;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,801456;-54,823
MSVIA;2014;BR-163;MS;696,309;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,784136;-54,828
MSVIA;2014;BR-163;MS;697,853;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,770330;-54,830
MSVIA;2014;BR-163;MS;699,083;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,759616;-54,825
MSVIA;2014;BR-163;MS;700,231;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,750433;-54,822
MSVIA;2014;BR-163;MS;702,450;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,731048;-54,817
MSVIA;2014;BR-163;MS;704,087;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,716674;-54,813
MSVIA;2014;BR-163;MS;706,431;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,696120;-54,818
MSVIA;2014;BR-163;MS;708,128;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,681742;-54,813
MSVIA;2014;BR-163;MS;708,848;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,676075;-54,810
MSVIA;2014;BR-163;MS;711,077;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,659379;-54,798
MSVIA;2014;BR-163;MS;712,286;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,650798;-54,791
MSVIA;2014;BR-163;MS;714,358;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,637319;-54,778
MSVIA;2014;BR-163;MS;715,410;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,630150;-54,772
MSVIA;2014;BR-163;MS;717,232;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,613033;-54,773
MSVIA;2014;BR-163;MS;718,640;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,600326;-54,774
MSVIA;2014;BR-163;MS;720,290;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,586173;-54,769
MSVIA;2014;BR-163;MS;722,478;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,568656;-54,760
MSVIA;2014;BR-163;MS;724,089;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,555770;-54,753
MSVIA;2014;BR-163;MS;726,468;Rio Verde de Mato Grosso;Principal;Crescente;Ativo;;-18,536422;-54,743
MSVIA;2014;BR-163;MS;728,017;Coxim;Principal;Decrescente;Ativo;;-18,523071;-54,739
MSVIA;2014;BR-163;MS;730,047;Coxim;Principal;Decrescente;Ativo;;-18,505036;-54,735
MSVIA;2014;BR-163;MS;732,363;Coxim;Principal;Decrescente;Ativo;;-18,486254;-54,725
MSVIA;2014;BR-163;MS;734,427;Coxim;Principal;Decrescente;Ativo;;-18,469521;-54,716
MSVIA;2014;BR-163;MS;736,652;Coxim;Principal;Decrescente;Ativo;;-18,451478;-54,707
MSVIA;2014;BR-163;MS;738,695;Coxim;Principal;Decrescente;Ativo;;-18,434922;-54,699
MSVIA;2014;BR-163;MS;740,732;Coxim;Principal;Decrescente;Ativo;;-18,418930;-54,689
MSVIA;2014;BR-163;MS;741,921;Coxim;Principal;Decrescente;Ativo;;-18,410061;-54,683
MSVIA;2014;BR-163;MS;743,070;Coxim;Principal;Decrescente;Ativo;;-18,404149;-54,674
MSVIA;2014;BR-163;MS;744,032;Coxim;Principal;Decrescente;Ativo;;-18,396175;-54,670
MSVIA;2014;BR-163;MS;745,037;Coxim;Principal;Decrescente;Ativo;;-18,387295;-54,669
MSVIA;2014;BR-163;MS;747,018;Coxim;Principal;Decrescente;Ativo;;-18,369754;-54,665
MSVIA;2014;BR-163;MS;747,876;Coxim;Principal;Decrescente;Ativo;;-18,362009;-54,665
MSVIA;2014;BR-163;MS;748,763;Coxim;Principal;Decrescente;Ativo;;-18,354001;-54,665
MSVIA;2014;BR-163;MS;749,990;Coxim;Principal;Decrescente;Ativo;;-18,336956;-54,666
MSVIA;2014;BR-163;MS;752,713;Coxim;Principal;Decrescente;Ativo;;-18,318344;-54,666
MSVIA;2014;BR-163;MS;754,789;Coxim;Principal;Decrescente;Ativo;;-18,299605;-54,666
MSVIA;2014;BR-163;MS;756,293;Coxim;Principal;Decrescente;Ativo;;-18,286029;-54,667
MSVIA;2014;BR-163;MS;758,023;Coxim;Principal;Decrescente;Ativo;;-18,270427;-54,667
MSVIA;2014;BR-163;MS;758,893;Coxim;Principal;Decrescente;Ativo;;-18,262886;-54,665
MSVIA;2014;BR-163;MS;760,626;Coxim;Principal;Decrescente;Ativo;;-18,248117;-54,659
MSVIA;2014;BR-163;MS;762,527;Coxim;Principal;Decrescente;Ativo;;-18,231364;-54,656
MSVIA;2014;BR-163;MS;764,365;Coxim;Principal;Decrescente;Ativo;;-18,214841;-54,654
MSVIA;2014;BR-163;MS;765,477;Coxim;Principal;Decrescente;Ativo;;-18,204925;-54,652
MSVIA;2014;BR-163;MS;766,043;Coxim;Principal;Decrescente;Ativo;;-18,199971;-54,651
MSVIA;2014;BR-163;MS;766,945;Coxim;Principal;Crescente;Ativo;;-18,191846;-54,652
MSVIA;2014;BR-163;MS;768,631;Coxim;Principal;Decrescente;Ativo;;-18,177756;-54,658
MSVIA;2014;BR-163;MS;771,019;Coxim;Principal;Decrescente;Ativo;;-18,158379;-54,668
MSVIA;2014;BR-163;MS;772,626;Coxim;Principal;Decrescente;Ativo;;-18,147776;-54,678
MSVIA;2014;BR-163;MS;774,517;Coxim;Principal;Decrescente;Ativo;;-18,137254;-54,692
MSVIA;2014;BR-163;MS;775,828;Coxim;Principal;Decrescente;Ativo;;-18,128060;-54,700
MSVIA;2014;BR-163;MS;777,090;Coxim;Principal;Decrescente;Ativo;;-18,116814;-54,699
MSVIA;2014;BR-163;MS;779,729;Coxim;Principal;Decrescente;Ativo;;-18,093292;-54,695
MSVIA;2014;BR-163;MS;781,854;Coxim;Principal;Decrescente;Ativo;;-18,074356;-54,692
MSVIA;2014;BR-163;MS;783,476;Coxim;Principal;Decrescente;Ativo;;-18,059913;-54,690
MSVIA;2014;BR-163;MS;786,111;Coxim;Principal;Decrescente;Ativo;;-18,036449;-54,686
MSVIA;2014;BR-163;MS;787,812;Coxim;Principal;Decrescente;Ativo;;-18,021294;-54,683
MSVIA;2014;BR-163;MS;789,255;Coxim;Principal;Decrescente;Ativo;;-18,008590;-54,680
MSVIA;2014;BR-163;MS;790,424;Coxim;Principal;Decrescente;Ativo;;-17,998092;-54,679
MSVIA;2014;BR-163;MS;792,490;Coxim;Principal;Decrescente;Ativo;;-17,979444;-54,679
MSVIA;2014;BR-163;MS;794,751;Coxim;Principal;Decrescente;Ativo;;-17,959145;-54,679
MSVIA;2014;BR-163;MS;795,947;Coxim;Principal;Decrescente;Ativo;;-17,948642;-54,682
MSVIA;2014;BR-163;MS;797,903;Coxim;Principal;Decrescente;Ativo;;-17,931418;-54,686
MSVIA;2014;BR-163;MS;798,990;Coxim;Principal;Decrescente;Ativo;;-17,919856;-54,688
MSVIA;2014;BR-163;MS;801,281;Pedro Gomes;Principal;Decrescente;Ativo;;-17,901580;-54,692
MSVIA;2014;BR-163;MS;803,179;Pedro Gomes;Principal;Decrescente;Ativo;;-17,884461;-54,692
MSVIA;2014;BR-163;MS;804,059;Pedro Gomes;Principal;Decrescente;Ativo;;-17,876828;-54,694
MSVIA;2014;BR-163;MS;806,128;Pedro Gomes;Principal;Decrescente;Ativo;;-17,859374;-54,701
MSVIA;2014;BR-163;MS;807,203;Pedro Gomes;Principal;Decrescente;Ativo;;-17,850278;-54,705
MSVIA;2014;BR-163;MS;808,503;Pedro Gomes;Principal;Decrescente;Ativo;;-17,840552;-54,711
MSVIA;2014;BR-163;MS;810,545;Pedro Gomes;Principal;Decrescente;Ativo;;-17,826570;-54,724
MSVIA;2014;BR-163;MS;812,382;Pedro Gomes;Principal;Decrescente;Ativo;;-17,812747;-54,733
MSVIA;2014;BR-163;MS;814,326;Pedro Gomes;Principal;Decrescente;Ativo;;-17,796774;-54,741
MSVIA;2014;BR-163;MS;816,497;Pedro Gomes;Principal;Decrescente;Ativo;;-17,778612;-54,748
MSVIA;2014;BR-163;MS;818,700;Pedro Gomes;Principal;Decrescente;Ativo;;-17,759070;-54,752
MSVIA;2014;BR-163;MS;820,615;Pedro Gomes;Principal;Decrescente;Ativo;;-17,742093;-54,756
MSVIA;2014;BR-163;MS;822,790;Sonora;Principal;Decrescente;Ativo;;-17,722790;-54,756
MSVIA;2014;BR-163;MS;824,536;Sonora;Principal;Decrescente;Ativo;;-17,707425;-54,752
MSVIA;2014;BR-163;MS;826,539;Sonora;Principal;Decrescente;Ativo;;-17,689771;-54,748
MSVIA;2014;BR-163;MS;828,601;Sonora;Principal;Decrescente;Ativo;;-17,671219;-54,747
MSVIA;2014;BR-163;MS;830,605;Sonora;Principal;Decrescente;Ativo;;-17,653138;-54,748
MSVIA;2014;BR-163;MS;832,609;Sonora;Principal;Decrescente;Ativo;;-17,635141;-54,746
MSVIA;2014;BR-163;MS;834,218;Sonora;Principal;Decrescente;Ativo;;-17,620738;-54,744
MSVIA;2014;BR-163;MS;836,243;Sonora;Principal;Decrescente;Ativo;;-17,602654;-54,746
MSVIA;2014;BR-163;MS;837,951;Sonora;Principal;Decrescente;Ativo;;-17,587394;-54,744
MSVIA;2014;BR-163;MS;839,865;Sonora;Principal;Decrescente;Ativo;;-17,570395;-54,741
MSVIA;2014;BR-163;MS;841,950;Sonora;Principal;Decrescente;Ativo;;-17,551636;-54,741
MSVIA;2014;BR-163;MS;843,006;Sonora;Principal;Decrescente;Ativo;;-17,542169;-54,741
MSVIA;2014;BR-163;MS;845,035;Sonora;Principal;Decrescente;Ativo;;-17,523849;-54,740
RIOSP;2000;BR-116;SP;137,500;São José dos Campos;Principal;Decrescente;Ativo;;-23,153490;-45,788
RIOSP;2000;BR-116;SP;124,000;Caçapava;Principal;Crescente;Ativo;;-23,090950;-45,675
RIOSP;2000;BR-116;SP;117,350;Taubaté;Principal;Crescente;Ativo;;-23,059150;-45,620
RIOSP;2000;BR-116;SP;114,400;Taubaté;Principal;Crescente;Ativo;;-23,047280;-45,594
RIOSP;2000;BR-116;SP;110,700;Taubaté;Principal;Decrescente;Ativo;;-23,038430;-45,559
RIOSP;2000;BR-116;SP;108,000;Taubaté;Principal;Crescente;Ativo;;-23,023530;-45,538
RIOSP;2000;BR-116;SP;105,200;Taubaté;Principal;Decrescente;Ativo;;-23,008350;-45,517
RIOSP;2000;BR-116;SP;98,800;Pindamonhangaba;Principal;Crescente;Ativo;;-22,980500;-45,462
RIOSP;2000;BR-116;SP;87,400;Pindamonhangaba;Principal;Crescente;Ativo;;-22,931740;-45,364
RIOSP;2000;BR-116;SP;86,600;Pindamonhangaba;Principal;Crescente;Ativo;;-22,928250;-45,357
RIOSP;2000;BR-116;SP;81,000;Roseira;Principal;Decrescente;Ativo;;-22,904180;-45,309
RIOSP;2000;BR-116;SP;71,400;Aparecida;Principal;Crescente;Ativo;;-22,858030;-45,234
RIOSP;2000;BR-116;SP;51,150;Lorena;Principal;Decrescente;Ativo;;-22,742430;-45,093
RIOSP;2000;BR-116;SP;46,900;Canas;Principal;Crescente;Ativo;;-22,718510;-45,060
RIOSP;2000;BR-116;SP;22,100;Lavrinhas;Principal;Decrescente;Ativo;;-22,742430;-45,093
RIOSP;2000;BR-116;SP;18,000;Lavrinhas;Principal;Decrescente;Ativo;;-22,560980;-44,860
RIOSP;2000;BR-116;SP;0,000;Queluz;Principal;Decrescente;Ativo;;-22,518520;-44,706
RIOSP;2000;BR-116;RJ;228,300;Piraí;Principal;Crescente;Ativo;;-22,665360;-43,849
RIOSP;2000;BR-116;RJ;227,300;Piraí;Principal;Crescente/Decrescente;Ativo;;-22,665190;-43,849
RIOSP;2000;BR-116;RJ;219,300;Paracambi;Principal;Crescente;Ativo;;-22,676260;-43,817
RIOSP;2000;BR-116;RJ;217,400;Paracambi;Principal;Crescente/Decrescente;Ativo;;-22,688530;-43,806
RIOSP;2000;BR-116;RJ;211,300;Itaguaí;Principal;Crescente;Ativo;;-22,699740;-43,752
RIOSP;2000;BR-116;RJ;207,300;Seropédica;Principal;Crescente;Ativo;;-22,715810;-43,719
RIOSP;2000;BR-116;RJ;207,100;Seropédica;Principal;Crescente;Ativo;;-22,716270;-43,717
RIOSP;2000;BR-116;RJ;207,100;Seropédica;Principal;Decrescente;Ativo;;-22,716250;-43,717
RIOSP;2000;BR-116;RJ;206,800;Seropédica;Principal;Crescente;Ativo;;-22,716850;-43,714
RIOSP;2000;BR-116;RJ;206,000;Seropédica;Principal;Decrescente;Ativo;;-22,718050;-43,706
RIOSP;2000;BR-116;RJ;198,600;Queimados;Principal;Crescente;Ativo;;-22,728360;-43,635
RIOSP;2000;BR-116;RJ;196,130;Queimados;Principal;Crescente;Ativo;;-22,729660;-43,612
RIOSP;2000;BR-116;RJ;193,550;Queimados;Principal;Decrescente;Ativo;;-22,729150;-43,587
RIOSP;2000;BR-116;RJ;192,100;Queimados;Principal;Decrescente;Ativo;;-22,730020;-43,574
RIOSP;2000;BR-116;RJ;190,450;Queimados;Principal;Crescente;Ativo;;-22,731920;-43,558
RIOSP;2000;BR-116;RJ;188,700;Queimados;Principal;Crescente;Ativo;;-22,736220;-43,541
RIOSP;2000;BR-116;RJ;185,600;Nova Iguaçu;Principal;Decrescente;Ativo;;-22,743830;-43,514
RIOSP;2000;BR-116;RJ;183,200;Nova Iguaçu;Principal;Crescente;Ativo;;-22,737440;-43,492
RIOSP;2000;BR-116;RJ;179,700;Nova Iguaçu;Principal;Crescente;Ativo;;-22,740180;-43,457
RIOSP;2000;BR-116;RJ;178,200;Nova Iguaçu;Principal;Crescente;Ativo;;-22,747450;-43,444
RIOSP;2000;BR-116;RJ;176,000;Nova Iguaçu;Marginal;Decrescente;Ativo;;-22,759130;-43,428
RIOSP;2000;BR-116;RJ;174,500;Nova Iguaçu;Marginal;Crescente;Ativo;;-22,765740;-43,414
RIOSP;2000;BR-116;RJ;172,100;São João de Meriti;Principal;Crescente/Decrescente;Ativo;;-22,778780;-43,395
RIOSP;2000;BR-116;RJ;170,600;São João de Meriti;Marginal;Crescente;Ativo;;-22,783440;-43,383
RIOSP;2000;BR-116;RJ;167,600;São João de Meriti;Principal;Decrescente;Ativo;;-22,797680;-43,358
RIOSP;2000;BR-116;RJ;166,200;Rio de Janeiro;Marginal;Crescente;Ativo;;-22,803860;-43,346
RIOSP;2000;BR-116;RJ;164,000;Rio de Janeiro;Principal;Decrescente;Ativo;;-22,816160;-43,325
RIOSP;2000;BR-116;RJ;330,100;Resende;Principal;Decrescente;Ativo;;-22,502150;-44,669
RIOSP;2000;BR-116;RJ;325,000;Itatiaia;Principal;Decrescente;Ativo;;-22,504290;-44,626
RIOSP;2000;BR-116;SP;231,600;São Paulo;Principal;Decrescente;Ativo;;-23,527600;-46,589
RIOSP;2000;BR-116;SP;230,600;São Paulo;Marginal;Crescente;Ativo;;-23,518790;-46,583
RIOSP;2000;BR-116;SP;229,500;São Paulo;Principal;Crescente/Decrescente;Ativo;;-23,514260;-46,578
RIOSP;2000;BR-116;SP;226,000;Guarulhos;Principal;Crescente/Decrescente;Ativo;;-23,492730;-46,552
RIOSP;2000;BR-116;SP;223,300;Guarulhos;Marginal;Crescente;Ativo;;-23,478872;-46,531
RIOSP;2000;BR-116;SP;221,100;Guarulhos;Marginal;Decrescente;Ativo;;-23,469372;-46,511
RIOSP;2000;BR-116;SP;218,700;Guarulhos;Principal;Crescente;Ativo;;-23,471120;-46,518
RIOSP;2000;BR-116;SP;215,750;Guarulhos;Principal;Decrescente;Ativo;;-23,450480;-46,463
RIOSP;2000;BR-116;SP;213,900;Guarulhos;Marginal;Decrescente;Ativo;;-23,444070;-46,447
RIOSP;2000;BR-116;SP;210,800;Guarulhos;Principal;Decrescente;Ativo;;-23,432240;-46,419
RIOSP;2000;BR-116;SP;208,400;Guarulhos;Principal;Crescente;Ativo;;-23,423460;-46,398
RIOSP;2000;BR-116;SP;205,000;Arujá;Principal;Decrescente;Ativo;;-23,414840;-46,366
RIOSP;2000;BR-116;SP;204,850;Arujá;Principal;Decrescente;Ativo;;-23,414000;-46,363
RIOSP;2000;BR-116;SP;204,100;Arujá;Principal;Crescente;Ativo;;-23,412200;-46,358
RIOSP;2000;BR-116;SP;202,100;Arujá;Principal;Decrescente;Ativo;;-23,408400;-46,339
RIOSP;2000;BR-116;SP;199,800;Arujá;Principal;Decrescente;Ativo;;-23,402700;-46,318
RIOSP;2000;BR-116;SP;197,500;Arujá;Principal;Decrescente;Ativo;;-23,398250;-46,296
RIOSP;2000;BR-116;SP;182,600;Santa Isabel;Principal;Decrescente;Ativo;;-23,347426;-46,167
RIOSP;2000;BR-116;SP;182,300;Santa Isabel;Principal;Decrescente;Ativo;;-23,345770;-46,163
RIOSP;2000;BR-116;SP;180,950;Guararema;Principal;Crescente;Ativo;;-23,336570;-46,146
RIOSP;2000;BR-116;SP;180,300;Guararema;Principal;Decrescente;Ativo;;-23,336570;-46,146
RIOSP;2000;BR-116;SP;179,320;Guararema;Principal;Crescente;Ativo;;-23,307670;-46,044
RIOSP;2000;BR-116;SP;169,350;Jacareí;Principal;Decrescente;Ativo;;-23,307680;-46,044
RIOSP;2000;BR-116;SP;167,300;Jacareí;Principal;Crescente;Ativo;;-23,302140;-46,027
RIOSP;2000;BR-116;SP;167,100;Jacareí;Principal;Decrescente;Ativo;;-23,302330;-46,025
RIOSP;2000;BR-116;SP;165,700;Jacareí;Principal;Decrescente;Ativo;;-23,299880;-46,012
RIOSP;2000;BR-116;SP;164,900;Jacareí;Principal;Decrescente;Ativo;;-23,294440;-46,004
RIOSP;2000;BR-116;SP;161,000;Jacareí;Principal;Crescente;Ativo;;-23,274730;-45,974
RIOSP;2000;BR-116;SP;156,200;São José dos Campos;Principal;Crescente;Ativo;;-23,248400;-45,935
RIOSP;2000;BR-116;SP;153,500;São José dos Campos;Principal;Decrescente;Ativo;;-23,234380;-45,916
