concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_pavimento;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
VIA 040;2010;BR-40/DF;Marginal;Crescente;Pavimento Flexível;1,500;-15,990151;-47,986851;2,130;-15,995051;-47,985870
VIA 040;2010;BR-40/DF;Marginal;Crescente;Pavimento Flexível;2,800;-16,001224;-47,984704;3,160;-16,005230;-47,983930
VIA 040;2010;BR-40/DF;Marginal;Decrescente;Pavimento Flexível;2,800;-16,001200;-47,984147;3,160;-16,005119;-47,983391
VIA 040;2010;BR-40/GO;Marginal;Crescente;Pavimento Flexível;3,220;-16,078157;-47,986289;3,320;-16,079092;-47,986499
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;279,000;-18,229195;-45,219530;279,950;-18,235428;-45,213647
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;424,070;-19,158256;-44,527793;424,570;-19,160889;-44,524653
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;426,000;-19,169972;-44,513580;426,390;-19,171672;-44,511510
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;446,500;-19,291051;-44,386695;447,660;-19,298082;-44,379993
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;448,950;-19,308446;-44,373087;449,560;-19,312574;-44,370321
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;451,670;-19,330636;-44,362556;452,380;-19,335776;-44,359797
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;453,570;-19,345938;-44,354308;454,300;-19,351040;-44,351601
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;455,800;-19,361400;-44,341396;456,200;-19,363568;-44,339514
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;458,580;-19,384589;-44,336432;459,400;-19,390194;-44,335253
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;461,650;-19,410351;-44,334661;462,120;-19,413354;-44,337981
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;465,686;-19,441697;-44,327242;466,280;-19,445190;-44,323029
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;465,686;-19,441569;-44,327023;467,050;-19,449352;-44,317646
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;469,200;-19,461696;-44,300218;470,100;-19,467050;-44,296130
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;469,200;-19,461760;-44,299470;470,300;-19,468711;-44,295025
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;471,150;-19,475604;-44,290837;471,850;-19,479567;-44,286503
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;471,150;-19,475315;-44,290420;471,850;-19,479223;-44,286464
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;472,850;-19,487132;-44,280411;473,630;-19,493680;-44,280056
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;474,944;-19,496845;-44,279742;478,300;-19,530032;-44,258229
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;481,250;-19,553072;-44,243830;481,900;-19,557532;-44,241377
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;483,450;-19,570244;-44,235191;484,200;-19,573799;-44,229779
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;498,681;-19,689798;-44,179598;498,883;-19,691447;-44,179070
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;507,180;-19,756032;-44,140466;507,730;-19,758693;-44,137535
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;508,900;-19,766347;-44,129162;509,750;-19,771940;-44,125366
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;516,800;-19,823755;-44,084681;517,000;-19,824205;-44,084582
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;525,600;-19,891138;-44,050380;528,120;-19,910252;-44,043383
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;526,750;-19,900597;-44,049419;528,850;-19,916105;-44,039697
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;533,000;-19,926469;-44,006361;535,150;-19,927930;-44,006386
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;533,000;-19,926522;-44,005936;535,150;-19,927243;-44,006148
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;536,805;-19,957931;-44,002210;538,000;-19,967028;-43,996189
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;537,000;-19,959333;-44,001116;538,350;-19,968421;-43,993696
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;540,230;-19,983238;-43,982524;540,780;-19,984092;-43,981376
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;540,620;-19,984601;-43,980319;541,180;-19,986677;-43,976068
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;544,130;-20,002337;-43,964831;545,000;-20,009000;-43,965136
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;544,170;-20,002187;-43,965199;544,520;-20,004283;-43,964920
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;551,150;-20,057074;-43,974980;553,480;-20,075570;-43,983294
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;551,270;-20,058220;-43,975462;552,700;-20,068072;-43,981529
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;554,500;-20,083490;-43,977657;556,800;-20,103571;-43,974799
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;568,100;-20,193843;-43,972874;569,350;-20,206388;-43,973599
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;572,130;-20,231302;-43,968775;572,800;-20,236019;-43,967293
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;607,250;-20,478737;-43,841599;607,850;-20,483470;-43,839512
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;628,830;-20,653273;-43,808761;629,450;-20,655862;-43,804412
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;628,830;-20,653146;-43,808907;629,500;-20,656230;-43,804709
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;660,250;-20,901691;-43,827396;660,570;-20,904670;-43,827999
VIA 040;2010;BR-40/MG;Marginal;Crescente;Pavimento Flexível;701,200;-21,216941;-43,746331;703,000;-21,222404;-43,730815
VIA 040;2010;BR-40/MG;Marginal;Decrescente;Pavimento Flexível;701,350;-21,217691;-43,745228;702,450;-21,220049;-43,735073
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;426,200;-12,269318;-38,989580;446,400;-12,380060;-39,126401
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;426,200;-12,269252;-38,989624;446,400;-12,379950;-39,126531
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;446,401;-12,380061;-39,126402;453,020;-12,408385;-39,179320
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;446,401;-12,379951;-39,126532;453,020;-12,408184;-39,179419
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;453,021;-12,408386;-39,179321;458,500;-12,435376;-39,221375
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;453,021;-12,408185;-39,179420;458,500;-12,435234;-39,214890
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;458,501;-12,435377;-39,221376;462,000;-12,449967;-39,249270
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;458,501;-12,435235;-39,214891;462,000;-12,449788;-39,249309
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;462,001;-12,449968;-39,249271;463,960;-12,457938;-39,265249
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;462,001;-12,449789;-39,249310;463,960;-12,457798;-39,265346
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;463,961;-12,457939;-39,265250;466,520;-12,468507;-39,286696
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;463,961;-12,457798;-39,265347;466,520;-12,468349;-39,286808
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;466,521;-12,468508;-39,286697;472,400;-12,492489;-39,335099
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;466,521;-12,468350;-39,286809;472,400;-12,492307;-39,335205
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;472,401;-12,492490;-39,335099;473,400;-12,496528;-39,343266
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;472,401;-12,492308;-39,335206;473,400;-12,496359;-39,343375
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;473,401;-12,496529;-39,343267;493,600;-12,578336;-39,509319
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;473,401;-12,496360;-39,343376;493,600;-12,577937;-39,509531
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;493,601;-12,578337;-39,509320;930,600;-15,676573;-41,319896
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;493,601;-12,577938;-39,509532;930,600;-15,676507;-41,320044
VIA BAHIA;2003;BR-116/BA;Principal;Decrescente;Pavimento Flexível;930,601;-15,676574;-41,319897;936,800;-15,700179;-41,333560
VIA BAHIA;2003;BR-116/BA;Principal;Crescente;Pavimento Flexível;930,601;-15,676508;-41,320045;936,800;-15,700153;-41,333647
VIA BAHIA;2003;BR-324/BA;Principal;Decrescente;Pavimento Flexível;519,500;-12,272261;-38,935432;616,700;-12,890180;-38,443898
VIA BAHIA;2003;BR-324/BA;Principal;Crescente;Pavimento Flexível;519,500;-12,272398;-38,935524;616,700;-12,889906;-38,444112
VIA BAHIA;2003;BR-324/BA;Principal;Decrescente;Pavimento Flexível;616,701;-12,890179;-38,443897;618,300;-12,901347;-38,452383
VIA BAHIA;2003;BR-324/BA;Principal;Crescente;Pavimento Flexível;616,701;-12,889905;-38,444111;618,300;-12,901246;-38,452542
VIA BAHIA;2003;BR-324/BA;Principal;Decrescente;Pavimento Flexível;618,301;-12,901346;-38,452382;626,200;-12,967767;-38,476567
VIA BAHIA;2003;BR-324/BA;Principal;Crescente;Pavimento Flexível;618,301;-12,901245;-38,452541;626,200;-12,967870;-38,476803
VIA BAHIA;2003;528/BA;Principal;Crescente;Pavimento Flexível;0,000;-12,813802;-38,486355;4,000;-12,831684;-38,463399
VIA BAHIA;2003;528/BA;Principal;Decrescente;Pavimento Flexível;0,000;-12,813852;-38,486455;4,000;-12,831730;-38,463420
VIA BAHIA;2003;526/BA;Principal;Crescente;Pavimento Flexível;0,000;-12,833631;-38,460278;9,300;-12,820732;-38,407936
VIA BAHIA;2003;526/BA;Principal;Decrescente;Pavimento Flexível;0,000;-12,833670;-38,460325;9,300;-12,820669;-38,407927
VIA BAHIA;2003;CONTORNO - VC/BA;Principal;Decrescente;Pavimento Flexível;0,000;-14,827933;-40,827983;29,956;-14,828597;-40,827509
VIA BAHIA;2003;CONTORNO - VC/BA;Principal;Crescente;Pavimento Flexível;0,000;-14,828036;-40,828109;29,956;-14,828674;-40,827602
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Principal;Crescente;Pavimento Flexível;0,000;-12,272002;-38,935914;7,000;-12,268965;-38,988295
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Principal;Decrescente;Pavimento Flexível;0,000;-12,272083;-38,935769;7,000;-12,269060;-38,988409
VIA BAHIA;2003;CONTORNO NORTE  - FS - 324/BA;Principal;Crescente;Pavimento Flexível;512,600;-12,230905;-38,962356;519,500;-12,271950;-38,935833
VIA BAHIA;2003;CONTORNO NORTE  - FS - 324/BA;Principal;Decrescente;Pavimento Flexível;512,600;-12,230679;-38,962344;519,500;-12,271922;-38,935875
VIA BAHIA;2003;CONTORNO SUL - FS1/BA;Principal;Crescente;Pavimento Flexível;7,001;-12,268966;-38,988296;7,900;-12,230586;-38,965954
VIA BAHIA;2003;CONTORNO SUL - FS1/BA;Principal;Decrescente;Pavimento Flexível;7,001;-12,269061;-38,988410;7,900;-12,230689;-38,965939
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;428,750;-12,287531;-39,003469;429,750;-12,288342;-39,012561
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;428,800;-12,288047;-39,003472;429,300;-12,288390;-39,008272
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;447,900;-12,386222;-39,137542;448,900;-12,390618;-39,145621
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;447,900;-12,386039;-39,137772;448,900;-12,390447;-39,145844
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;459,100;-12,438242;-39,226467;459,700;-12,440620;-39,231038
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;460,600;-12,443836;-39,237546;461,900;-12,449055;-39,247863
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;460,600;-12,444289;-39,237603;461,900;-12,449775;-39,248777
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;463,250;-12,454947;-39,260031;464,950;-12,461975;-39,273964
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;484,500;-12,541739;-39,434619;485,100;-12,544432;-39,439876
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;631,600;-13,508223;-40,054231;633,200;-13,521751;-40,060124
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;631,600;-13,508470;-40,054506;633,200;-13,521729;-40,060256
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;672,000;-13,851355;-40,114124;673,100;-13,862244;-40,113133
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;672,100;-13,852039;-40,114178;673,300;-13,862763;-40,113189
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;709,000;-14,143528;-40,241703;710,100;-14,152460;-40,246554
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;709,050;-14,143378;-40,241825;710,250;-14,152878;-40,246999
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;757,000;-14,521781;-40,374381;758,400;-14,531061;-40,383597
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;776,900;-14,669683;-40,472211;777,800;-14,671606;-40,481050
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;776,900;-14,669467;-40,472348;778,000;-14,671682;-40,482142
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;519,500;-12,271922;-38,935875;520,000;-12,283470;-38,920551
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;519,700;-12,282069;-38,922769;520,000;-12,283541;-38,920871
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;521,300;-12,290074;-38,912265;522,700;-12,298195;-38,901589
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;523,200;-12,300417;-38,897704;524,100;-12,305673;-38,891129
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;524,800;-12,308590;-38,887740;526,000;-12,315347;-38,878813
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;528,600;-12,329847;-38,859691;529,100;-12,332563;-38,856137
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;529,100;-12,331699;-38,856883;529,600;-12,334341;-38,853399
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;529,900;-12,336638;-38,850365;530,600;-12,340546;-38,844911
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;603,900;-12,784135;-38,412989;605,700;-12,797698;-38,404690
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;604,200;-12,792319;-38,404780;605,300;-12,802617;-38,403765
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;611,400;-12,850621;-38,418638;612,000;-12,856224;-38,420602
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;612,000;-12,856243;-38,421048;613,200;-12,866851;-38,424789
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;612,600;-12,861365;-38,422567;613,100;-12,866107;-38,424164
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;613,500;-12,868366;-38,425106;615,000;-12,880726;-38,432628
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;614,800;-12,878473;-38,431516;615,500;-12,883918;-38,435350
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;616,600;-12,887124;-38,439409;621,000;-12,921223;-38,466965
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;617,600;-12,895584;-38,448615;618,600;-12,903324;-38,454362
VIA BAHIA;2003;BR-324/BA;Marginal;Crescente;Pavimento Flexível;619,200;-12,907016;-38,457086;620,400;-12,916902;-38,463314
VIA BAHIA;2003;BR-324/BA;Marginal;Decrescente;Pavimento Flexível;625,100;-12,955050;-38,470968;625,900;-12,961122;-38,474724
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Pavimento Flexível;6,400;-14,831711;-40,887039;7,700;-14,844142;-40,889092
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Pavimento Flexível;6,450;-14,832339;-40,886886;7,750;-14,843958;-40,888514
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Marginal;Crescente;Pavimento Flexível;0,100;-12,273016;-38,936957;2,000;-12,284175;-38,949588
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Marginal;Crescente;Pavimento Flexível;6,100;-12,275199;-38,983252;6,600;-12,271301;-38,986165
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Marginal;Decrescente;Pavimento Flexível;0,300;-12,274408;-38,937019;2,500;-12,285960;-38,953994
VIA BAHIA;2003;CONTORNO SUL  - FS/BA;Marginal;Decrescente;Pavimento Flexível;2,900;-12,286764;-38,957322;3,400;-12,286894;-38,962181
VIA BAHIA;2003;CONTORNO NORTE  - FS - 324/BA;Marginal;Crescente;Pavimento Flexível;518,200;-12,273456;-38,934403;518,600;-12,275664;-38,931245
VIA BAHIA;2003;CONTORNO NORTE  - FS - 324/BA;Marginal;Decrescente;Pavimento Flexível;519,000;-12,277810;-38,927964;519,500;-12,271922;-38,935875
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;426,200;-12,269882;-38,991511;426,400;-12,270995;-38,992587
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;430,500;-12,290164;-39,018420;430,900;-12,291825;-39,022114
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;465,800;-12,465494;-39,280344;466,200;-12,467278;-39,283928
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;472,750;-12,493781;-39,338198;472,950;-12,494606;-39,339753
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;474,700;-12,501056;-39,352178;474,800;-12,501597;-39,353225
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;494,550;-12,581171;-39,517139;494,950;-12,582599;-39,520432
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;494,600;-12,581259;-39,517103;495,000;-12,582919;-39,520461
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;501,200;-12,611780;-39,566993;501,600;-12,613503;-39,570110
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;518,300;-12,693450;-39,697649;519,500;-12,698442;-39,707761
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;521,300;-12,704657;-39,721450;521,700;-12,706242;-39,724814
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;534,300;-12,774742;-39,813289;534,600;-12,777025;-39,814642
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;545,900;-12,868098;-39,855520;547,000;-12,877820;-39,857343
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;545,900;-12,866356;-39,855557;547,400;-12,879826;-39,857996
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;560,600;-12,965867;-39,929509;561,100;-12,969214;-39,932056
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;573,900;-13,069817;-39,961089;574,800;-13,077881;-39,961819
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;574,100;-13,071459;-39,960947;575,400;-13,083361;-39,962108
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;580,700;-13,104756;-39,988131;581,100;-13,104574;-39,992172
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;598,950;-13,227739;-40,018158;599,150;-13,229108;-40,017234
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;599,800;-13,235245;-40,017755;600,100;-13,237756;-40,018089
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;604,200;-13,273114;-40,014545;604,400;-13,274780;-40,014702
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;628,200;-13,479698;-40,041563;628,600;-13,482797;-40,043067
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;727,600;-14,291989;-40,309737;727,700;-14,293340;-40,310664
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;740,500;-14,397911;-40,354026;740,700;-14,399517;-40,354345
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;757,000;-14,521414;-40,374317;758,900;-14,533862;-40,386629
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;812,900;-14,801350;-40,775764;815,900;-14,814533;-40,801008
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;813,100;-14,803096;-40,779820;815,300;-14,812570;-40,797690
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;832,950;-14,932681;-40,888692;833,950;-14,939892;-40,893098
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;833,100;-14,933294;-40,888833;834,100;-14,941037;-40,893632
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;869,600;-15,202331;-41,082397;870,500;-15,210003;-41,086978
VIA BAHIA;2003;BR-116/BA;Marginal;Crescente;Pavimento Flexível;869,600;-15,203756;-41,083558;870,000;-15,207119;-41,085733
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Pavimento Flexível;885,400;-15,328117;-41,155461;885,600;-15,329956;-41,156228
