concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_tracado;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;367,359;-24,147104;-47,298026;367,326;-24,147012;-47,297646
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;367,327;-24,147012;-47,297646;367,081;-24,146552;-47,295340
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;366,852;-24,146209;-47,293538;366,801;-24,146058;-47,292971
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;366,802;-24,146058;-47,292971;366,675;-24,145613;-47,291897
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;366,676;-24,145613;-47,291897;366,472;-24,144735;-47,290178
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;365,846;-24,143280;-47,284574;365,821;-24,143313;-47,284380
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;365,599;-24,143792;-47,282282;365,241;-24,144835;-47,278929
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;365,242;-24,144835;-47,278929;365,095;-24,145104;-47,277586
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;365,096;-24,145104;-47,277586;364,832;-24,145261;-47,275858
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;364,833;-24,145261;-47,275858;364,674;-24,145015;-47,274339
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;364,675;-24,145015;-47,274339;364,524;-24,144226;-47,273021
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;364,525;-24,144226;-47,273021;364,287;-24,142409;-47,272148
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;364,288;-24,142409;-47,272148;364,178;-24,141515;-47,272286
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;364,179;-24,141515;-47,272286;364,082;-24,140655;-47,272567
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;364,083;-24,140655;-47,272567;363,882;-24,139174;-47,273332
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;363,883;-24,139174;-47,273332;363,744;-24,137952;-47,273275
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;363,745;-24,137952;-47,273275;363,650;-24,137310;-47,272916
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;363,651;-24,137310;-47,272916;363,546;-24,136288;-47,272552
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;363,547;-24,136288;-47,272552;363,382;-24,134856;-47,272346
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;363,383;-24,134856;-47,272346;363,312;-24,134327;-47,272225
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;363,313;-24,134327;-47,272225;363,081;-24,132253;-47,271542
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;363,082;-24,132253;-47,271542;362,933;-24,131316;-47,271437
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;362,934;-24,131316;-47,271437;362,811;-24,130233;-47,271462
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;362,812;-24,130233;-47,271462;362,721;-24,129350;-47,271642
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;362,722;-24,129350;-47,271642;362,525;-24,127628;-47,272232
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;362,526;-24,127628;-47,272232;362,396;-24,126592;-47,272101
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;362,397;-24,126592;-47,272101;362,347;-24,126110;-47,271834
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;362,348;-24,126110;-47,271834;362,248;-24,125239;-47,271591
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;362,249;-24,125239;-47,271591;362,012;-24,123278;-47,271341
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;362,013;-24,123278;-47,271341;361,757;-24,121765;-47,270452
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,758;-24,121765;-47,270452;361,668;-24,121294;-47,269613
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;361,669;-24,121294;-47,269613;361,529;-24,120981;-47,268297
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,530;-24,120981;-47,268297;361,458;-24,120971;-47,267707
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;361,459;-24,120971;-47,267707;361,385;-24,120788;-47,266954
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,386;-24,120788;-47,266954;361,380;-24,120788;-47,266954
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;361,381;-24,120788;-47,266954;361,306;-24,120289;-47,266394
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,307;-24,120289;-47,266394;361,266;-24,119989;-47,266175
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;361,267;-24,119989;-47,266175;361,257;-24,119989;-47,266175
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,258;-24,119989;-47,266175;361,224;-24,119680;-47,265971
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;361,225;-24,119680;-47,265971;361,087;-24,118530;-47,266186
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;361,088;-24,118530;-47,266186;361,086;-24,118530;-47,266186
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,971;-24,117727;-47,267149;360,928;-24,117389;-47,267611
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,929;-24,117389;-47,267611;360,839;-24,117026;-47,268288
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,840;-24,117026;-47,268288;360,758;-24,116713;-47,268997
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,759;-24,116713;-47,268997;360,598;-24,115557;-47,269819
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,599;-24,115557;-47,269819;360,581;-24,115377;-47,269833
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,582;-24,115377;-47,269833;360,577;-24,115377;-47,269833
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,578;-24,115377;-47,269833;360,436;-24,114115;-47,269891
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,437;-24,114115;-47,269891;360,258;-24,112984;-47,268876
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,259;-24,112984;-47,268876;360,140;-24,112856;-47,267704
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,141;-24,112856;-47,267704;360,139;-24,112856;-47,267704
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,140;-24,112856;-47,267704;360,059;-24,112773;-47,266923
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;360,060;-24,112773;-47,266923;360,058;-24,112773;-47,266923
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;360,059;-24,112773;-47,266923;359,946;-24,112710;-47,266337
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;359,947;-24,112710;-47,266337;359,940;-24,112710;-47,266337
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;359,941;-24,112710;-47,266337;359,935;-24,112710;-47,266337
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;359,936;-24,112710;-47,266337;359,587;-24,110895;-47,266305
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;359,588;-24,110895;-47,266305;359,522;-24,110996;-47,266884
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;359,523;-24,110996;-47,266884;359,424;-24,111046;-47,267852
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;359,425;-24,111046;-47,267852;359,387;-24,110889;-47,268205
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;359,388;-24,110889;-47,268205;359,107;-24,109026;-47,268469
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;359,108;-24,109026;-47,268469;359,008;-24,108823;-47,267512
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;358,834;-24,108439;-47,265987;358,802;-24,108236;-47,265661
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;358,803;-24,108236;-47,265661;358,738;-24,108040;-47,265117
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;358,739;-24,108040;-47,265117;358,701;-24,107985;-47,264729
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;358,702;-24,107985;-47,264729;358,556;-24,107147;-47,263807
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;358,557;-24,107147;-47,263807;358,442;-24,106074;-47,263651
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;358,443;-24,106074;-47,263651;358,349;-24,105395;-47,263394
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;358,350;-24,105395;-47,263394;358,169;-24,103869;-47,262343
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;358,170;-24,103869;-47,262343;358,041;-24,103205;-47,261444
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;358,042;-24,103205;-47,261444;357,834;-24,102792;-47,259999
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;357,835;-24,102792;-47,259999;357,706;-24,102824;-47,258648
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;357,707;-24,102824;-47,258648;357,627;-24,103045;-47,257900
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;357,628;-24,103045;-47,257900;357,473;-24,102497;-47,256812
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;357,474;-24,102497;-47,256812;357,344;-24,101276;-47,256456
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;357,345;-24,101276;-47,256456;357,285;-24,100786;-47,256208
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;357,286;-24,100786;-47,256208;357,168;-24,099852;-47,255611
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;357,169;-24,099852;-47,255611;357,112;-24,099567;-47,255371
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;357,113;-24,099567;-47,255371;356,999;-24,098795;-47,254544
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;357,000;-24,098795;-47,254544;356,740;-24,097222;-47,254485
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;356,741;-24,097222;-47,254485;356,613;-24,096405;-47,255259
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;356,614;-24,096405;-47,255259;356,393;-24,094625;-47,256031
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;356,394;-24,094625;-47,256031;356,322;-24,093910;-47,255916
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;356,323;-24,093910;-47,255916;356,129;-24,092187;-47,256314
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;356,130;-24,092187;-47,256314;356,034;-24,091575;-47,256730
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;356,035;-24,091575;-47,256730;355,898;-24,090242;-47,257144
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;355,899;-24,090242;-47,257144;355,807;-24,089340;-47,257161
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;355,808;-24,089340;-47,257161;355,576;-24,087670;-47,256109
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;355,577;-24,087670;-47,256109;355,394;-24,086594;-47,254783
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;355,395;-24,086594;-47,254783;355,202;-24,084939;-47,254165
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;355,203;-24,084939;-47,254165;355,156;-24,084578;-47,254142
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;355,157;-24,084578;-47,254142;354,945;-24,083244;-47,253357
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;354,946;-24,083244;-47,253357;354,798;-24,082544;-47,252213
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;354,799;-24,082544;-47,252213;354,564;-24,080582;-47,251530
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;354,565;-24,080582;-47,251530;354,514;-24,080227;-47,251604
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;354,515;-24,080227;-47,251604;354,413;-24,079329;-47,251630
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;354,414;-24,079329;-47,251630;354,263;-24,077906;-47,251365
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;354,264;-24,077906;-47,251365;354,129;-24,076707;-47,250943
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;354,130;-24,076707;-47,250943;353,930;-24,075345;-47,250278
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;353,931;-24,075345;-47,250278;353,592;-24,072890;-47,247725
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;353,593;-24,072890;-47,247725;353,333;-24,071981;-47,244656
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;353,334;-24,071981;-47,244656;353,176;-24,070628;-47,245300
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;353,177;-24,070628;-47,245300;353,122;-24,070119;-47,245067
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;353,123;-24,070119;-47,245067;352,839;-24,068330;-47,242983
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;352,840;-24,068330;-47,242983;352,574;-24,067358;-47,240442
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;352,575;-24,067358;-47,240442;352,418;-24,066683;-47,239265
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;352,419;-24,066683;-47,239265;352,300;-24,065976;-47,238395
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;352,301;-24,065976;-47,238395;352,115;-24,065147;-47,236875
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;352,116;-24,065147;-47,236875;352,054;-24,064736;-47,235805
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;351,710;-24,063957;-47,233866;351,469;-24,062959;-47,231998
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;351,470;-24,062959;-47,231998;351,353;-24,062449;-47,230749
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;351,354;-24,062449;-47,230749;351,230;-24,062219;-47,229794
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;351,231;-24,062219;-47,229794;350,881;-24,060534;-47,227284
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;350,882;-24,060534;-47,227284;350,749;-24,059609;-47,226682
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;350,750;-24,059609;-47,226682;350,285;-24,057458;-47,222809
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;350,286;-24,057458;-47,222809;350,170;-24,057399;-47,221828
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;350,171;-24,057399;-47,221828;349,818;-24,058011;-47,217164
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;349,819;-24,060073;-47,226968;349,697;-24,055187;-47,218991
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;349,698;-24,055187;-47,218991;349,422;-24,054150;-47,216804
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;349,423;-24,054150;-47,216804;349,338;-24,054109;-47,216020
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;349,339;-24,054109;-47,216020;348,887;-24,051798;-47,213084
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;348,888;-24,051798;-47,213084;348,692;-24,051308;-47,211433
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;348,693;-24,051308;-47,211433;348,389;-24,050805;-47,208470
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;348,390;-24,050805;-47,208470;348,256;-24,051190;-47,207367
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;348,257;-24,051190;-47,207367;348,101;-24,051366;-47,205822
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;348,102;-24,051366;-47,205822;348,025;-24,051279;-47,205042
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;348,026;-24,051279;-47,205042;347,875;-24,051337;-47,204218
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;347,876;-24,051337;-47,204218;347,795;-24,051534;-47,203462
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;347,796;-24,051534;-47,203462;347,463;-24,050643;-47,200572
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;347,464;-24,050643;-47,200572;347,379;-24,050002;-47,200210
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;347,380;-24,050002;-47,200210;347,262;-24,049198;-47,199443
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;347,263;-24,049198;-47,199443;347,196;-24,048898;-47,198952
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;347,197;-24,048898;-47,198952;347,084;-24,048107;-47,198164
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;347,085;-24,048107;-47,198164;346,922;-24,047203;-47,197608
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;346,923;-24,047203;-47,197608;346,754;-24,046314;-47,196413
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;346,755;-24,046314;-47,196413;346,589;-24,045828;-47,194725
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;346,590;-24,045828;-47,194725;346,296;-24,043873;-47,193287
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;346,297;-24,043873;-47,193287;346,223;-24,043152;-47,193326
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;346,224;-24,043152;-47,193326;346,135;-24,042436;-47,193246
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;346,136;-24,042436;-47,193246;346,058;-24,041736;-47,193053
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;346,059;-24,041736;-47,193053;345,960;-24,040902;-47,192952
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;345,961;-24,040902;-47,192952;345,811;-24,039643;-47,193034
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;345,812;-24,039643;-47,193034;345,527;-24,037875;-47,191114
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;345,528;-24,037875;-47,191114;345,466;-24,037786;-47,190532
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;345,467;-24,037786;-47,190532;345,236;-24,037025;-47,188557
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;345,237;-24,037025;-47,188557;344,503;-24,033268;-47,182944
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;344,354;-24,032525;-47,181831;344,170;-24,031565;-47,180403
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;344,171;-24,031565;-47,180403;344,165;-24,031458;-47,180245
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;344,166;-24,031458;-47,180245;344,023;-24,030714;-47,179133
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;344,024;-24,030714;-47,179133;344,018;-24,030714;-47,179133
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;344,019;-24,030714;-47,179133;343,439;-24,027933;-47,174980
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;343,440;-24,027933;-47,174980;343,045;-24,024934;-47,173024
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;343,046;-24,024934;-47,173024;342,839;-24,023300;-47,172795
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;342,840;-24,023300;-47,172795;342,426;-24,019865;-47,171145
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;342,427;-24,019865;-47,171145;342,013;-24,016934;-47,168849
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;341,747;-24,014909;-47,167554;341,390;-24,012131;-47,166133
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;341,391;-24,012131;-47,166133;341,152;-24,010642;-47,164499
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;341,153;-24,010642;-47,164499;340,781;-24,009471;-47,161393
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;340,782;-24,009471;-47,161393;340,465;-24,007393;-47,159353
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;340,466;-24,007393;-47,159353;340,178;-24,004993;-47,158492
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;340,179;-24,004993;-47,158492;339,791;-24,003088;-47,156130
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Tangente;339,792;-24,003088;-47,156130;339,526;-24,002697;-47,153412
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Decrescente;Curva;339,527;-24,002697;-47,153412;339,316;-24,001825;-47,151762
